dataset,location,model_type,model_label,seed,split_seed,lead_steps,lead_minutes,mae_cm,rmse_cm,wet_mae_cm,peak_depth_mae_cm,csi,pod,far,persistence_mae_cm,persistence_rmse_cm,persistence_csi,persistence_pod,persistence_far,mae_reduction_pct,rmse_reduction_pct,csi_gain
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,2026,44,3,15,1.0995653806188295,4.500165912101154,9.07191554036895,5.928801152950678,0.8154556363725418,0.8625178085740189,0.06271551420810403,1.1993253908073924,5.714106516157772,0.7540115883191798,0.760134697578034,0.010570325539052886,8.318010354254566,21.24462679552717,0.06144404805336201
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,2026,44,6,30,2.130243910635712,8.087574402500497,15.095187531376759,10.376340083968945,0.7168183996166747,0.8123595864521556,0.1409462472132772,2.5135915395634165,10.637767864894853,0.6141999367955335,0.6208115503785177,0.017044017735219245,15.250991376040675,23.973012898787886,0.10261846282114118
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,2026,44,12,60,3.966324193111968,12.955847152706362,22.371271805005723,15.313910683378197,0.6501516750635575,0.8339662483183761,0.2531814473393264,4.911221484678842,18.176537121361612,0.4862776423106029,0.49242204928222333,0.025018122966434582,19.23955770503524,28.72213741153005,0.16387403275295465
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,42,44,1,5,0.3793242981516608,1.7448204711956146,3.722347061764216,2.6158096125492682,0.9154302895931725,0.9230839905060868,0.00897612941408562,0.3861551155544349,1.987317070723082,0.9001021543903518,0.9039889748105046,0.0047541177065596706,1.7689309626175769,12.202209858703398,0.015328135202820725
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,42,44,3,15,1.1623402383400754,4.814443607653001,9.802042000741636,6.9927790226080475,0.8000802739348025,0.8261624141950524,0.03796093808913355,1.1993253908073924,5.714106516157772,0.7540115883191798,0.760134697578034,0.010570325539052886,3.083829688823517,15.744594644163449,0.04606868561562272
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,42,44,6,30,2.348186862292234,8.75504977799254,16.948650970309806,12.851708917281565,0.7003693398421642,0.7531064001959135,0.09089623793426989,2.5135915395634165,10.637767864894853,0.6141999367955335,0.6208115503785177,0.017044017735219245,6.580411919269562,17.698431765139134,0.08616940304663068
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,42,44,12,60,4.460826582752896,14.237854260850815,25.57963412516098,19.77704602938432,0.5878186506511734,0.7666927779575294,0.284129937034917,4.911221484678842,18.176537121361612,0.4862776423106029,0.49242204928222333,0.025018122966434582,9.170730811693357,21.669049688688713,0.10154100834057056
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,44,44,1,5,0.3499502583469407,1.7460853068241255,3.720564629893127,2.7285739301871033,0.9151018047904557,0.9208330143174336,0.0067554175475687105,0.3861551155544349,1.987317070723082,0.9001021543903518,0.9039889748105046,0.0047541177065596706,9.375729013847677,12.138564472310637,0.01499965040010387
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,44,44,3,15,1.0495818169080566,4.870209024680948,10.072287555686042,7.745745902260144,0.794641043866775,0.8108405646936925,0.024525156203742658,1.1993253908073924,5.714106516157772,0.7540115883191798,0.760134697578034,0.010570325539052886,12.485650270318017,14.768669241473464,0.04062945554759523
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,44,44,6,30,2.135730330705316,8.851303374308927,17.745182758283082,14.592628782758347,0.6878121162505116,0.715648590806972,0.05352465710986566,2.5135915395634165,10.637767864894853,0.6141999367955335,0.6208115503785177,0.017044017735219245,15.032721224218106,16.793602880556787,0.07361217945497811
