dataset,location,model_type,model_label,seed,split_seed,lead_minutes,threshold_m,csi,pod,far,persistence_csi,persistence_pod,persistence_far
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,44,44,5,0.2,0.8971436163146008,0.9077564188735046,0.012863992515495264,0.8660321715817695,0.8684769458260518,0.003239940755369045
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,44,44,5,0.3,0.8846691902567478,0.900527726587368,0.019517533859273108,0.8437696072280085,0.8448651365387837,0.0015344255803593527
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,44,44,15,0.05,0.8137923068037426,0.8535920447956243,0.05419012092327461,0.8116672514269577,0.820869429755857,0.013623269792739109
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,44,44,15,0.1,0.794986976709071,0.8182877865561455,0.0345797105878398,0.7540115883191798,0.760134697578034,0.010570325539052886
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,44,44,15,0.2,0.7647192215716995,0.7862608363890714,0.034587757651467835,0.6759391846361186,0.6803662646516458,0.00953468279437176
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,44,44,15,0.3,0.7387938305819979,0.7691463338142132,0.050706406038320107,0.629461632308318,0.6310606535783729,0.004009305548680889
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,44,44,30,0.05,0.7282616996313601,0.7921121783254802,0.09965497116176875,0.6993339181373497,0.7103494623655914,0.021693237242483804
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,44,44,30,0.1,0.6884780799807517,0.7312151960732121,0.07824978189383262,0.6141999367955335,0.6208115503785177,0.017044017735219245
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,44,44,30,0.2,0.6389838039930742,0.6675951717734447,0.06285534506393402,0.5045513654096229,0.5093330771939936,0.0182670945445569
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,44,44,30,0.3,0.6126233160072133,0.6438780743416505,0.07341804646386857,0.44571619068785423,0.4471871028162419,0.007325644706231748
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,44,44,60,0.05,0.6677661824200074,0.7588702040816326,0.1523856068508239,0.595591200322595,0.60768,0.032321467569338284
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,44,44,60,0.1,0.6116122504572519,0.6690989901742077,0.12317288165852135,0.4862776423106029,0.49242204928222333,0.025018122966434582
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,44,44,60,0.2,0.5376743883535138,0.5713808476079669,0.09886815762222263,0.3608003835266186,0.36412123166952737,0.0246544063194273
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,44,44,60,0.3,0.49817012927375703,0.5258210445919747,0.09547992622350236,0.29212463594186777,0.2931672639680395,0.012027916646042667
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,52,44,5,0.05,0.9294124437261918,0.9394069032571707,0.011317588309934101,0.9234984825346504,0.9289936801166747,0.006364458865004836
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,52,44,5,0.1,0.9163778426365073,0.9230993032692749,0.007883216483986702,0.9001021543903518,0.9039889748105046,0.0047541177065596706
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,52,44,5,0.2,0.903530290102389,0.9110364296276381,0.009036408831700541,0.8660321715817695,0.8684769458260518,0.003239940755369045
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,52,44,5,0.3,0.8957780358327804,0.9046322667113419,0.010808335241584612,0.8437696072280085,0.8448651365387837,0.0015344255803593527
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,52,44,15,0.05,0.8140899873048324,0.8546652011735484,0.05510319290423201,0.8116672514269577,0.820869429755857,0.013623269792739109
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,52,44,15,0.1,0.7950143743380239,0.816617018520917,0.03220310365469923,0.7540115883191798,0.760134697578034,0.010570325539052886
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,52,44,15,0.2,0.7699891837923288,0.7846287543186587,0.023658182777264936,0.6759391846361186,0.6803662646516458,0.00953468279437176
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,52,44,15,0.3,0.7568638290031325,0.772909740952142,0.026697207851190712,0.629461632308318,0.6310606535783729,0.004009305548680889
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,52,44,30,0.05,0.7176202991615985,0.7814047964238251,0.10213094556371145,0.6993339181373497,0.7103494623655914,0.021693237242483804
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,52,44,30,0.1,0.6807928638233253,0.7207913201801552,0.0753680989974595,0.6141999367955335,0.6208115503785177,0.017044017735219245
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,52,44,30,0.2,0.6427954468334516,0.6671629366375308,0.0537656381263765,0.5045513654096229,0.5093330771939936,0.0182670945445569
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,52,44,30,0.3,0.6320568666970071,0.6503222066135973,0.04254620662486458,0.44571619068785423,0.4471871028162419,0.007325644706231748
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,52,44,60,0.05,0.6476870569101967,0.7386318367346939,0.15973522332174378,0.595591200322595,0.60768,0.032321467569338284
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,52,44,60,0.1,0.5986132093743948,0.6578853260221719,0.13081725631362845,0.4862776423106029,0.49242204928222333,0.025018122966434582
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,52,44,60,0.2,0.5446659204408473,0.5829579882270272,0.10761960182687051,0.3608003835266186,0.36412123166952737,0.0246544063194273
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,52,44,60,0.3,0.5212402714994678,0.5538158745079608,0.10140368437358499,0.29212463594186777,0.2931672639680395,0.012027916646042667
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,77,44,5,0.05,0.9328860989985145,0.9464462809917356,0.015125914384289285,0.9234984825346504,0.9289936801166747,0.006364458865004836
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,77,44,5,0.1,0.9276292874990535,0.9379986218513131,0.011776852837737554,0.9001021543903518,0.9039889748105046,0.0047541177065596706
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,77,44,5,0.2,0.9135240916062833,0.9287269794327194,0.017603731194721726,0.8660321715817695,0.8684769458260518,0.003239940755369045
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,77,44,5,0.3,0.9042662607479327,0.9205897135198525,0.019231627325866762,0.8437696072280085,0.8448651365387837,0.0015344255803593527
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,77,44,15,0.05,0.8305637332425002,0.8863146598353917,0.07040220755761707,0.8116672514269577,0.820869429755857,0.013623269792739109
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,77,44,15,0.1,0.8257506539669824,0.8544877606527652,0.039133727534881015,0.7540115883191798,0.760134697578034,0.010570325539052886
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,77,44,15,0.2,0.8020332831542697,0.8243710125267598,0.032680876464297265,0.6759391846361186,0.6803662646516458,0.00953468279437176
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,77,44,15,0.3,0.7793720612771121,0.8057454682305714,0.040304807440887526,0.629461632308318,0.6310606535783729,0.004009305548680889
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,77,44,30,0.05,0.7475503979569558,0.8531925818533285,0.1420978702403098,0.6993339181373497,0.7103494623655914,0.021693237242483804
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,77,44,30,0.1,0.737215145323544,0.8029152780587527,0.09990570429343869,0.6141999367955335,0.6208115503785177,0.017044017735219245
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,77,44,30,0.2,0.7009141765588757,0.7401306310632985,0.0702823359073359,0.5045513654096229,0.5093330771939936,0.0182670945445569
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,77,44,30,0.3,0.6814418028938495,0.7119985729257252,0.059248129161510815,0.44571619068785423,0.4471871028162419,0.007325644706231748
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,77,44,60,0.05,0.702184743068668,0.8597355102040817,0.20696489241223104,0.595591200322595,0.60768,0.032321467569338284
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,77,44,60,0.1,0.6835876969856446,0.7963063876164365,0.17154904375094118,0.4862776423106029,0.49242204928222333,0.025018122966434582
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,77,44,60,0.2,0.6437703006579495,0.7123454941307928,0.13008370260955193,0.3608003835266186,0.36412123166952737,0.0246544063194273
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,77,44,60,0.3,0.6169981965857164,0.6683361729628107,0.11071372732958099,0.29212463594186777,0.2931672639680395,0.012027916646042667
larno_ukea,ukea,convlstm,Conv-LSTM,2026,44,5,0.05,0.9324607881650682,0.94623237724842,0.015368427442608686,0.9234984825346504,0.9289936801166747,0.006364458865004836
larno_ukea,ukea,convlstm,Conv-LSTM,2026,44,5,0.1,0.9201641230620154,0.9306331827578287,0.012077765857147501,0.9001021543903518,0.9039889748105046,0.0047541177065596706
larno_ukea,ukea,convlstm,Conv-LSTM,2026,44,5,0.2,0.9045569283911253,0.9152574270735314,0.012759910680625236,0.8660321715817695,0.8684769458260518,0.003239940755369045
larno_ukea,ukea,convlstm,Conv-LSTM,2026,44,5,0.3,0.8925941249482829,0.9035851901491037,0.013444302176696543,0.8437696072280085,0.8448651365387837,0.0015344255803593527
larno_ukea,ukea,convlstm,Conv-LSTM,2026,44,15,0.05,0.8259592034968432,0.8830951907016192,0.0726425039988367,0.8116672514269577,0.820869429755857,0.013623269792739109
larno_ukea,ukea,convlstm,Conv-LSTM,2026,44,15,0.1,0.8096607245543416,0.8388550705867116,0.041212695405021316,0.7540115883191798,0.760134697578034,0.010570325539052886
larno_ukea,ukea,convlstm,Conv-LSTM,2026,44,15,0.2,0.7777616580310881,0.7954174526802179,0.027747551686615888,0.6759391846361186,0.6803662646516458,0.00953468279437176
larno_ukea,ukea,convlstm,Conv-LSTM,2026,44,15,0.3,0.751394935311791,0.7686445461958226,0.02900043579889862,0.629461632308318,0.6310606535783729,0.004009305548680889
larno_ukea,ukea,convlstm,Conv-LSTM,2026,44,30,0.05,0.734914022572402,0.8339147638033104,0.13907403509592522,0.6993339181373497,0.7103494623655914,0.021693237242483804
larno_ukea,ukea,convlstm,Conv-LSTM,2026,44,30,0.1,0.7103344599905675,0.7697590476900308,0.09802625012476295,0.6141999367955335,0.6208115503785177,0.017044017735219245
larno_ukea,ukea,convlstm,Conv-LSTM,2026,44,30,0.2,0.6652273110080084,0.6954823423942624,0.06138057686075402,0.5045513654096229,0.5093330771939936,0.0182670945445569
larno_ukea,ukea,convlstm,Conv-LSTM,2026,44,30,0.3,0.6397235642019975,0.6584386915512743,0.04254077364547194,0.44571619068785423,0.4471871028162419,0.007325644706231748
larno_ukea,ukea,convlstm,Conv-LSTM,2026,44,60,0.05,0.6749443731626902,0.8141779591836734,0.20215155607037036,0.595591200322595,0.60768,0.032321467569338284
larno_ukea,ukea,convlstm,Conv-LSTM,2026,44,60,0.1,0.6468956076307113,0.7483864925157093,0.17330536770722624,0.4862776423106029,0.49242204928222333,0.025018122966434582
larno_ukea,ukea,convlstm,Conv-LSTM,2026,44,60,0.2,0.5942323612319106,0.6532387194876107,0.13195156673350988,0.3608003835266186,0.36412123166952737,0.0246544063194273
larno_ukea,ukea,convlstm,Conv-LSTM,2026,44,60,0.3,0.5603397331061116,0.598848481287821,0.10294602979032365,0.29212463594186777,0.2931672639680395,0.012027916646042667
larno_ukea,ukea,convlstm,Conv-LSTM,42,44,5,0.05,0.9283952023077507,0.951268838113758,0.02524608456541665,0.9234984825346504,0.9289936801166747,0.006364458865004836
larno_ukea,ukea,convlstm,Conv-LSTM,42,44,5,0.1,0.9261254735062857,0.939683025802006,0.01533968742980007,0.9001021543903518,0.9039889748105046,0.0047541177065596706
larno_ukea,ukea,convlstm,Conv-LSTM,42,44,5,0.2,0.9098215932748307,0.9282161580857642,0.0213170054142926,0.8660321715817695,0.8684769458260518,0.003239940755369045
larno_ukea,ukea,convlstm,Conv-LSTM,42,44,5,0.3,0.8989812200810114,0.9202546490199364,0.025069885077871945,0.8437696072280085,0.8448651365387837,0.0015344255803593527
larno_ukea,ukea,convlstm,Conv-LSTM,42,44,15,0.05,0.8230374498474733,0.9036409426467152,0.09778015881931063,0.8116672514269577,0.820869429755857,0.013623269792739109
larno_ukea,ukea,convlstm,Conv-LSTM,42,44,15,0.1,0.8213090253331851,0.8612096878642663,0.053398818421239946,0.7540115883191798,0.760134697578034,0.010570325539052886
larno_ukea,ukea,convlstm,Conv-LSTM,42,44,15,0.2,0.7926337136653215,0.82015303418894,0.04061291282356441,0.6759391846361186,0.6803662646516458,0.00953468279437176
larno_ukea,ukea,convlstm,Conv-LSTM,42,44,15,0.3,0.7694628847314424,0.7997240168098853,0.046871495851087686,0.629461632308318,0.6310606535783729,0.004009305548680889
larno_ukea,ukea,convlstm,Conv-LSTM,42,44,30,0.05,0.7276068472394405,0.8774993959163948,0.1901303914531225,0.6993339181373497,0.7103494623655914,0.021693237242483804
larno_ukea,ukea,convlstm,Conv-LSTM,42,44,30,0.1,0.7392132458323905,0.8347405743246841,0.1340586513503065,0.6141999367955335,0.6208115503785177,0.017044017735219245
larno_ukea,ukea,convlstm,Conv-LSTM,42,44,30,0.2,0.697932727572115,0.7463900361796817,0.08510429544161222,0.5045513654096229,0.5093330771939936,0.0182670945445569
larno_ukea,ukea,convlstm,Conv-LSTM,42,44,30,0.3,0.6734464950897392,0.7095011929449015,0.07016364699006429,0.44571619068785423,0.4471871028162419,0.007325644706231748
larno_ukea,ukea,convlstm,Conv-LSTM,42,44,60,0.05,0.6690420672532144,0.8675722448979591,0.25486159800319713,0.595591200322595,0.60768,0.032321467569338284
larno_ukea,ukea,convlstm,Conv-LSTM,42,44,60,0.1,0.6668730863178175,0.8252303186145122,0.22345343685150912,0.4862776423106029,0.49242204928222333,0.025018122966434582
larno_ukea,ukea,convlstm,Conv-LSTM,42,44,60,0.2,0.6485643692589714,0.7499107235424899,0.17244228617919252,0.3608003835266186,0.36412123166952737,0.0246544063194273
larno_ukea,ukea,convlstm,Conv-LSTM,42,44,60,0.3,0.6360180249637772,0.7027642324187768,0.1299279895257492,0.29212463594186777,0.2931672639680395,0.012027916646042667
larno_ukea,ukea,convlstm,Conv-LSTM,44,44,5,0.05,0.9295790812666775,0.9450072921730676,0.01725968392635059,0.9234984825346504,0.9289936801166747,0.006364458865004836
larno_ukea,ukea,convlstm,Conv-LSTM,44,44,5,0.1,0.919443055618684,0.9292703468340862,0.01137104131369738,0.9001021543903518,0.9039889748105046,0.0047541177065596706
larno_ukea,ukea,convlstm,Conv-LSTM,44,44,5,0.2,0.9020702118047251,0.9125957790025541,0.012624352783757054,0.8660321715817695,0.8684769458260518,0.003239940755369045
larno_ukea,ukea,convlstm,Conv-LSTM,44,44,5,0.3,0.893255640962063,0.9053023957111744,0.014678397228426858,0.8437696072280085,0.8448651365387837,0.0015344255803593527
larno_ukea,ukea,convlstm,Conv-LSTM,44,44,15,0.05,0.8294021071042579,0.8700442244281548,0.05331801531174371,0.8116672514269577,0.820869429755857,0.013623269792739109
larno_ukea,ukea,convlstm,Conv-LSTM,44,44,15,0.1,0.7996682083249548,0.8240901437637612,0.03573485284757373,0.7540115883191798,0.760134697578034,0.010570325539052886
larno_ukea,ukea,convlstm,Conv-LSTM,44,44,15,0.2,0.7646545273135446,0.7797113122363764,0.024632109240355297,0.6759391846361186,0.6803662646516458,0.00953468279437176
larno_ukea,ukea,convlstm,Conv-LSTM,44,44,15,0.3,0.7468980343980344,0.7626858182274352,0.02696755091425599,0.629461632308318,0.6310606535783729,0.004009305548680889
larno_ukea,ukea,convlstm,Conv-LSTM,44,44,30,0.05,0.7416809081183221,0.8061646731907696,0.09734857452061281,0.6993339181373497,0.7103494623655914,0.021693237242483804
larno_ukea,ukea,convlstm,Conv-LSTM,44,44,30,0.1,0.6988374443995148,0.7360491487345479,0.06746256576284905,0.6141999367955335,0.6208115503785177,0.017044017735219245
larno_ukea,ukea,convlstm,Conv-LSTM,44,44,30,0.2,0.6381219298110534,0.6633848813754682,0.0563171798141738,0.5045513654096229,0.5093330771939936,0.0182670945445569
larno_ukea,ukea,convlstm,Conv-LSTM,44,44,30,0.3,0.6214361483341632,0.6400874082993289,0.04478903234393718,0.44571619068785423,0.4471871028162419,0.007325644706231748
larno_ukea,ukea,convlstm,Conv-LSTM,44,44,60,0.05,0.6830903008474082,0.7654269387755102,0.13605036008344207,0.595591200322595,0.60768,0.032321467569338284
larno_ukea,ukea,convlstm,Conv-LSTM,44,44,60,0.1,0.6220781741256841,0.6822965447950547,0.12424865030272562,0.4862776423106029,0.49242204928222333,0.025018122966434582
larno_ukea,ukea,convlstm,Conv-LSTM,44,44,60,0.2,0.5565765122244228,0.5924040134087479,0.09801101483846072,0.3608003835266186,0.36412123166952737,0.0246544063194273
larno_ukea,ukea,convlstm,Conv-LSTM,44,44,60,0.3,0.5269088627013457,0.554932142647318,0.0874574306209695,0.29212463594186777,0.2931672639680395,0.012027916646042667
larno_ukea,ukea,convlstm,Conv-LSTM,52,44,5,0.05,0.9292455099037046,0.9391929995138552,0.011269537447413942,0.9234984825346504,0.9289936801166747,0.006364458865004836
larno_ukea,ukea,convlstm,Conv-LSTM,52,44,5,0.1,0.9133714563815549,0.9196233060255723,0.007388063401814786,0.9001021543903518,0.9039889748105046,0.0047541177065596706
larno_ukea,ukea,convlstm,Conv-LSTM,52,44,5,0.2,0.8939098367226959,0.8993413093157683,0.006710811533093803,0.8660321715817695,0.8684769458260518,0.003239940755369045
larno_ukea,ukea,convlstm,Conv-LSTM,52,44,5,0.3,0.8829720847027499,0.8889261182777685,0.0075286415711947625,0.8437696072280085,0.8448651365387837,0.0015344255803593527
larno_ukea,ukea,convlstm,Conv-LSTM,52,44,15,0.05,0.8279039348306607,0.865491964308896,0.04984275683841484,0.8116672514269577,0.820869429755857,0.013623269792739109
larno_ukea,ukea,convlstm,Conv-LSTM,52,44,15,0.1,0.7901655491154298,0.8104390622976299,0.030687011075826814,0.7540115883191798,0.760134697578034,0.010570325539052886
larno_ukea,ukea,convlstm,Conv-LSTM,52,44,15,0.2,0.7515194552935525,0.7626698319167426,0.019082928956981625,0.6759391846361186,0.6803662646516458,0.00953468279437176
larno_ukea,ukea,convlstm,Conv-LSTM,52,44,15,0.3,0.7306991257066947,0.7417675468857806,0.020012430080795524,0.629461632308318,0.6310606535783729,0.004009305548680889
larno_ukea,ukea,convlstm,Conv-LSTM,52,44,30,0.05,0.7498402488606759,0.8063307961821916,0.0854480520036656,0.6993339181373497,0.7103494623655914,0.021693237242483804
larno_ukea,ukea,convlstm,Conv-LSTM,52,44,30,0.1,0.6863195611247191,0.7219731896634334,0.06712434306468922,0.6141999367955335,0.6208115503785177,0.017044017735219245
larno_ukea,ukea,convlstm,Conv-LSTM,52,44,30,0.2,0.6187232988669432,0.6399001056574777,0.05077178817383044,0.5045513654096229,0.5093330771939936,0.0182670945445569
larno_ukea,ukea,convlstm,Conv-LSTM,52,44,30,0.3,0.5989337528404125,0.611233750306598,0.03250626477958564,0.44571619068785423,0.4471871028162419,0.007325644706231748
larno_ukea,ukea,convlstm,Conv-LSTM,52,44,60,0.05,0.6969441281117792,0.7713697959183673,0.12160514025641789,0.595591200322595,0.60768,0.032321467569338284
larno_ukea,ukea,convlstm,Conv-LSTM,52,44,60,0.1,0.6248558857438649,0.6783628220629055,0.1120831847360913,0.4862776423106029,0.49242204928222333,0.025018122966434582
larno_ukea,ukea,convlstm,Conv-LSTM,52,44,60,0.2,0.5384307012221549,0.5724636846409934,0.09943459823855605,0.3608003835266186,0.36412123166952737,0.0246544063194273
larno_ukea,ukea,convlstm,Conv-LSTM,52,44,60,0.3,0.4998327526132404,0.5267463721285471,0.09274203749146197,0.29212463594186777,0.2931672639680395,0.012027916646042667
larno_ukea,ukea,convlstm,Conv-LSTM,77,44,5,0.05,0.9295127449280388,0.9381526494895479,0.00981066242495767,0.9234984825346504,0.9289936801166747,0.006364458865004836
larno_ukea,ukea,convlstm,Conv-LSTM,77,44,5,0.1,0.9149395247067404,0.9220427226092949,0.008349664860591887,0.9001021543903518,0.9039889748105046,0.0047541177065596706
larno_ukea,ukea,convlstm,Conv-LSTM,77,44,5,0.2,0.8976136515131315,0.9050947708025272,0.009124356144223694,0.8660321715817695,0.8684769458260518,0.003239940755369045
larno_ukea,ukea,convlstm,Conv-LSTM,77,44,5,0.3,0.8895117090184355,0.8972608477131848,0.009615829134113078,0.8437696072280085,0.8448651365387837,0.0015344255803593527
larno_ukea,ukea,convlstm,Conv-LSTM,77,44,15,0.05,0.8350752203054252,0.8906592122686007,0.06953636396513689,0.8116672514269577,0.820869429755857,0.013623269792739109
larno_ukea,ukea,convlstm,Conv-LSTM,77,44,15,0.1,0.8162600817726522,0.850692915425463,0.04724466557391317,0.7540115883191798,0.760134697578034,0.010570325539052886
larno_ukea,ukea,convlstm,Conv-LSTM,77,44,15,0.2,0.7895670103092783,0.8116746857712117,0.033345954815095294,0.6759391846361186,0.6803662646516458,0.00953468279437176
larno_ukea,ukea,convlstm,Conv-LSTM,77,44,15,0.3,0.7776326183387009,0.8027033807940789,0.03861322916275401,0.629461632308318,0.6310606535783729,0.004009305548680889
larno_ukea,ukea,convlstm,Conv-LSTM,77,44,30,0.05,0.7585799298932094,0.8431949981877492,0.11683196507379111,0.6993339181373497,0.7103494623655914,0.021693237242483804
larno_ukea,ukea,convlstm,Conv-LSTM,77,44,30,0.1,0.7345646542740599,0.7880620534716085,0.08459692779578004,0.6141999367955335,0.6208115503785177,0.017044017735219245
larno_ukea,ukea,convlstm,Conv-LSTM,77,44,30,0.2,0.680516717325228,0.7168379598501585,0.06929664117060193,0.5045513654096229,0.5093330771939936,0.0182670945445569
larno_ukea,ukea,convlstm,Conv-LSTM,77,44,30,0.3,0.6643778654440772,0.694717595379847,0.06167931574509095,0.44571619068785423,0.4471871028162419,0.007325644706231748
larno_ukea,ukea,convlstm,Conv-LSTM,77,44,60,0.05,0.705880360791574,0.816705306122449,0.16124185943567695,0.595591200322595,0.60768,0.032321467569338284
larno_ukea,ukea,convlstm,Conv-LSTM,77,44,60,0.1,0.6655786846830396,0.7448614682492379,0.13787190428792462,0.4862776423106029,0.49242204928222333,0.025018122966434582
larno_ukea,ukea,convlstm,Conv-LSTM,77,44,60,0.2,0.6209038040868591,0.6702991625292308,0.10609272744031709,0.3608003835266186,0.36412123166952737,0.0246544063194273
larno_ukea,ukea,convlstm,Conv-LSTM,77,44,60,0.3,0.5980546574926082,0.6357734563186652,0.09024800336275746,0.29212463594186777,0.2931672639680395,0.012027916646042667
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,2026,44,5,0.05,0.925645950216184,0.951268838113758,0.02827630729502905,0.9234984825346504,0.9289936801166747,0.006364458865004836
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,2026,44,5,0.1,0.9210918787002305,0.9362682796110559,0.017293752712194025,0.9001021543903518,0.9039889748105046,0.0047541177065596706
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,2026,44,5,0.2,0.9031216931216931,0.9178115338083076,0.017413579713899202,0.8660321715817695,0.8684769458260518,0.003239940755369045
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,2026,44,5,0.3,0.888363681203502,0.9052186295861954,0.02052932112752651,0.8437696072280085,0.8448651365387837,0.0015344255803593527
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,2026,44,15,0.05,0.8090358349815452,0.8991838818835626,0.11025665179450729,0.8116672514269577,0.820869429755857,0.013623269792739109
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,2026,44,15,0.1,0.8154556363725418,0.8625178085740189,0.06271551420810403,0.7540115883191798,0.760134697578034,0.010570325539052886
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,2026,44,15,0.2,0.7782109950544828,0.8038110176137688,0.03931602279924003,0.6759391846361186,0.6803662646516458,0.00953468279437176
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,2026,44,15,0.3,0.7464152544941947,0.7721884212507056,0.042802161489717376,0.629461632308318,0.6310606535783729,0.004009305548680889
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,2026,44,30,0.05,0.7162628685471325,0.872628971849704,0.20011074580377228,0.6993339181373497,0.7103494623655914,0.021693237242483804
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,2026,44,30,0.1,0.7168183996166747,0.8123595864521556,0.1409462472132772,0.6141999367955335,0.6208115503785177,0.017044017735219245
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,2026,44,30,0.2,0.6828603927203065,0.7304133448596036,0.08704178005442613,0.5045513654096229,0.5093330771939936,0.0182670945445569
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,2026,44,30,0.3,0.6444297759986373,0.6748500457109728,0.06537582607621518,0.44571619068785423,0.4471871028162419,0.007325644706231748
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,2026,44,60,0.05,0.6303832358113658,0.8871967346938775,0.3146887012318775,0.595591200322595,0.60768,0.032321467569338284
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,2026,44,60,0.1,0.6501516750635575,0.8339662483183761,0.2531814473393264,0.4862776423106029,0.49242204928222333,0.025018122966434582
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,2026,44,60,0.2,0.6146166683027388,0.7212501007960004,0.19390513956123184,0.3608003835266186,0.36412123166952737,0.0246544063194273
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,2026,44,60,0.3,0.589212479883715,0.6668233358792081,0.16494997057092406,0.29212463594186777,0.2931672639680395,0.012027916646042667
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,42,44,5,0.05,0.9306441418146296,0.9448322800194457,0.015879445839747226,0.9234984825346504,0.9289936801166747,0.006364458865004836
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,42,44,5,0.1,0.9154302895931725,0.9230839905060868,0.00897612941408562,0.9001021543903518,0.9039889748105046,0.0047541177065596706
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,42,44,5,0.2,0.8920358720385491,0.8958731012232827,0.004778687055731438,0.8660321715817695,0.8684769458260518,0.003239940755369045
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,42,44,5,0.3,0.875892000166924,0.8790835985927291,0.004127918011007781,0.8437696072280085,0.8448651365387837,0.0015344255803593527
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,42,44,15,0.05,0.8234435248374554,0.883441370178369,0.07619142427917247,0.8116672514269577,0.820869429755857,0.013623269792739109
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,42,44,15,0.1,0.8000802739348025,0.8261624141950524,0.03796093808913355,0.7540115883191798,0.760134697578034,0.010570325539052886
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,42,44,15,0.2,0.7524291117286918,0.7632421204349392,0.018480660724507318,0.6759391846361186,0.6803662646516458,0.00953468279437176
