csi_max,csi_mean,csi_min,csi_std,f1_max,f1_mean,f1_min,f1_std,far_max,far_mean,far_min,far_std,mae_max,mae_mean,mae_min,mae_std,rmse_max,rmse_mean,rmse_min,rmse_std,seeds,variant
0.6522580866226954,0.6514819160097444,0.6499295747838422,0.0013443669369731179,0.7895353491756263,0.7889659144665471,0.7878270450483887,0.0009862898477183467,0.34774191337713345,0.33102637339807733,0.2975952934399651,0.028952164519674,0.15279832482337952,0.1434111644824346,0.12836028635501862,0.013166727209859829,0.17762407660484314,0.16878768801689148,0.15162673592567444,0.014864023638877646,"42,44,52",A_legacy13
0.7290930963559453,0.679915207091348,0.6522580866226954,0.042699675611806806,0.8433242763634735,0.8089579690700776,0.7895353491756263,0.02984623119948167,0.34774191337713345,0.3177279494451428,0.2638363732538715,0.046772216018139384,0.1065073162317276,0.09691787014404933,0.08415648341178894,0.011508077055954039,0.14136949181556702,0.12179240584373474,0.10318425297737122,0.019111050201510885,"42,44,52",B_rain_current
0.7215753856498841,0.6885422798412572,0.6526606772631907,0.03454554542035601,0.8382733482157111,0.8152149030646032,0.789830220180738,0.024305199031178025,0.3439958322479215,0.2897547949386256,0.21692325236624088,0.06554437660012663,0.08513390272855759,0.08242998272180557,0.07758521288633347,0.00420512878225775,0.10419763624668121,0.1012775922815005,0.09754044562578201,0.0034029824192772606,"42,44,52",C_rain_accum
