dataset,location,model_type,model_label,seed,split_seed,rain_forcing,prediction_mode,lead_steps,lead_minutes,mae_cm,rmse_cm,wet_mae_cm,wet_rmse_cm,dry_prediction_mean_cm,peak_depth_mae_cm,csi,pod,far,f1,dry_false_positive_rate,boundary_f1,persistence_mae_cm,persistence_rmse_cm,persistence_wet_mae_cm,persistence_wet_rmse_cm,persistence_dry_prediction_mean_cm,persistence_csi,persistence_pod,persistence_far,persistence_f1,persistence_dry_false_positive_rate,persistence_boundary_f1,depth_bin_0p00_0p10_mae_cm,depth_bin_0p00_0p10_rmse_cm,depth_bin_0p10_0p30_mae_cm,depth_bin_0p10_0p30_rmse_cm,depth_bin_0p30_0p50_mae_cm,depth_bin_0p30_0p50_rmse_cm,depth_bin_0p50plus_mae_cm,depth_bin_0p50plus_rmse_cm,mae_reduction_pct,rmse_reduction_pct,csi_gain
larno_ukea,ukea,convlstm,Conv-LSTM,77,44,past_only,residual,6,30,2.020079198654525,8.650558310945913,16.81103994395855,27.05133766539844,0.8465826795298007,13.20837666399968,0.6869751981590386,0.7151801020027896,0.05429074269623372,0.8144461150451062,0.004579131936238913,0.8809979510585758,2.5135915395634165,10.637767864894853,22.79655583753626,33.469851226649226,0.6271981679793969,0.6141999367955335,0.6208115503785177,0.017044017735219245,0.7609961105745386,0.0012005970922037191,0.8559126301400194,0.37041338000025215,1.249803034002663,6.810371188608122,8.879709356354647,13.975652527013926,18.95947021580228,36.90542232997785,46.5621888052386,19.63375246698234,18.680700492692903,0.0727752613635051
larno_ukea,ukea,convlstm,Conv-LSTM,77,44,past_only,residual,12,60,3.759607135491526,13.753062177077743,25.64006740489628,38.25965157681402,1.053295031577506,18.85398761011087,0.6171364904243217,0.6744120702280196,0.12096729443883383,0.7632460142710537,0.013316164846790804,0.8139476839085834,4.911221484678842,18.176537121361612,37.105875176335736,51.24599647814645,0.6061180614528882,0.4862776423106029,0.49242204928222333,0.025018122966434582,0.6543563981149901,0.0018129530855630783,0.7600791081085376,0.6202021154189225,2.5019054788998,9.095832722659344,11.554550528504157,18.980578993123164,22.96919725618416,47.65142466136417,58.72711988470114,23.448633965703205,24.336180839887643,0.13085884811371884
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,2026,44,past_only,residual,1,5,0.3843128079642206,1.8136298068268126,4.001632994768877,6.717346528377484,0.6948666208635161,2.6021392299578743,0.902955837741429,0.9070209019217518,0.004938935273069363,0.9490034606511151,0.00033766129356433653,0.9817779629491566,0.3861551155544349,1.987317070723082,4.5046198247252285,7.397111599534366,0.7156934854143532,0.9001021543903518,0.9039889748105046,0.0047541177065596706,0.9474250132400379,0.0003238791999494657,0.9816683425827687,0.11300184970756584,0.3893624220974861,2.1912803338621334,3.702894602558801,4.703604667675453,7.384667446821709,9.386848856030879,11.878922212850956,0.4770900386931558,8.739786240203411,0.002853683351077163
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,2026,44,past_only,residual,3,15,1.1295050534621833,5.222318826096592,11.147308690525787,18.006870552920358,0.6585439233331143,7.6484831623159915,0.764861226844433,0.7727366921383241,0.013149624532733467,0.8667664235697475,0.0009257210726720152,0.9308542899767329,1.1993253908073924,5.714106516157772,12.62609336357296,19.75798281433308,0.6631391367191237,0.7540115883191798,0.760134697578034,0.010570325539052886,0.8597566781662235,0.0007300969969375517,0.927899962697961,0.22884875935340093,0.7569208708268428,5.18691922911054,7.173305651154218,11.633045911260531,16.390117025602212,25.951075537305545,32.611138317609914,5.821634218734055,8.606554474799388,0.010849638525253225
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,2026,44,past_only,residual,6,30,2.3055498801334346,9.702586904737927,19.962473711943453,30.45432647971199,0.6580773126775055,14.536171115170687,0.6302159171277614,0.6451729681959987,0.03548063607277589,0.773168646565694,0.002647013767084164,0.8611043366946349,2.5135915395634165,10.637767864894853,22.79655583753626,33.469851226649226,0.6271981679793969,0.6141999367955335,0.6208115503785177,0.017044017735219245,0.7609961105745386,0.0012005970922037191,0.8559126301400194,0.3362373919526482,1.0943842419742167,8.240204622873684,10.302804355576061,17.313624301485007,21.41732841633479,43.06797112683983,52.291802279595856,8.276669305869659,8.791139006173163,0.01601598033222784
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,2026,44,past_only,residual,12,60,4.417824015703045,16.376964546510003,32.15161727992989,46.040839822401814,0.7267771341028049,24.759378785697315,0.5172059327426697,0.5397884985440117,0.0748350942735392,0.6817873850621068,0.006264705810490206,0.7734442259924255,4.911221484678842,18.176537121361612,37.105875176335736,51.24599647814645,0.6061180614528882,0.4862776423106029,0.49242204928222333,0.025018122966434582,0.6543563981149901,0.0018129530855630783,0.7600791081085376,0.4385836922663677,1.595084444501356,10.75258122865073,13.108975378575163,24.019320737164886,26.831346456430666,60.363591254589025,71.00704546883026,10.046329014380872,9.900524851549957,0.030928290432066796
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,42,44,past_only,residual,1,5,0.37928456638774755,1.7459833629696493,3.7274814043192626,6.460230997393195,0.7862105705911686,2.6238700709281826,0.9153603110949082,0.9227471097159482,0.00866961685886785,0.9558100434603306,0.0006052636112530794,0.9837914532571821,0.3861551155544349,1.987317070723082,4.5046198247252285,7.397111599534366,0.7156934854143532,0.9001021543903518,0.9039889748105046,0.0047541177065596706,0.9474250132400379,0.0003238791999494657,0.9816683425827687,0.12815874793109217,0.38323708854100447,1.921097343949092,3.4133226516742075,4.341871421523653,6.9753237008477,9.18004359797137,11.64426074472443,1.7792200310030122,12.143694194989424,0.015258156704556436
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,42,44,past_only,residual,3,15,1.1619293113289628,4.813465257802682,9.79853166389104,16.460513170300636,0.9555680022252837,6.989762167900036,0.8002006772858397,0.8263178344773993,0.037997587454764774,0.8890127499477462,0.002934361136016954,0.9409255519864966,1.1993253908073924,5.714106516157772,12.62609336357296,19.75798281433308,0.6631391367191237,0.7540115883191798,0.760134697578034,0.010570325539052886,0.8597566781662235,0.0007300969969375517,0.927899962697961,0.38545069881447347,0.944845334719289,4.183097584113083,6.075366021395522,9.936002003385665,14.637094028562672,23.99934142690588,30.20430948279833,3.118092868296097,15.761716303473648,0.04618908896665985
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,42,44,past_only,residual,6,30,2.346997920641189,8.752999806394367,16.942177773319077,27.147679468995424,1.2460570082880367,12.847598202717611,0.7005465130093858,0.7533938819621163,0.09101653327852216,0.8239074999126699,0.008413679919152671,0.879754878144767,2.5135915395634165,10.637767864894853,22.79655583753626,33.469851226649226,0.6271981679793969,0.6141999367955335,0.6208115503785177,0.017044017735219245,0.7609961105745386,0.0012005970922037191,0.8559126301400194,0.7191679415968283,1.7208484931023351,6.432222475075775,8.426781295545888,14.047665506579687,18.324663510171668,38.0032361619848,47.076855953171545,6.627712430602904,17.717702458241366,0.08634657621385222
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,42,44,past_only,residual,12,60,4.4590197149824,14.2321386207205,25.565219314594234,38.995764695830296,1.95038868811959,19.763059417406716,0.5882433579215354,0.767271767450573,0.28400486266159214,0.7407471342318015,0.04366724736547619,0.7617926770941429,4.911221484678842,18.176537121361612,37.105875176335736,51.24599647814645,0.6061180614528882,0.4862776423106029,0.49242204928222333,0.025018122966434582,0.6543563981149901,0.0018129530855630783,0.7600791081085376,1.4307054948136504,3.664792922778775,7.824893709605567,10.35283900244182,17.907395028971766,21.863978459878076,49.44546133390135,60.46148566657421,9.207521410043125,21.700494842912278,0.10196571561093248
