dataset,location,model_type,model_label,seed,event_id,samples,mean_mae_cm,mean_rmse_cm,mean_csi,mean_wet_rmse_cm,mean_boundary_f1,peak_time_mae_min,persistence_mean_mae_cm,persistence_mean_csi,persistence_peak_time_mae_min,mae_reduction_pct,csi_gain
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,77,r500y_p0.9_d3h_1,26,0.5987427549448369,1.8534180310756665,0.8091741890153181,5.721372809656119,0.9486046511400106,17.5,0.674717223286946,0.7645072841140748,55.0,11.260194007200926,0.044666904901243365
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),2026,r100y_p0.5_d3h_1,26,0.6548930338868425,1.5725706712946845,0.765599446955265,3.669657289641909,0.9262943871952145,0.0,0.5002831929785978,0.6445510862967422,55.0,-30.904464327039452,0.12104836065852287
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),2026,r100y_p0.7_d3h_1,26,0.5591420629345338,1.3469862591596862,0.7777597018499675,3.139489853151581,0.9357849092854651,0.0,0.4198263858915212,0.643062689850945,55.0,-33.18411651215518,0.1346970119990225
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),2026,r100y_p0.8_d3h_1,26,0.5528859359779202,1.34702203578428,0.7662035990659783,3.143010724833828,0.9317509691002082,1.1538461538461537,0.38454974855222807,0.639373970419521,53.84615384615385,-43.77487907857243,0.1268296286464573
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),2026,r200y_p0.5_d3h_1,26,0.6131108469819375,1.412285176324741,0.8422827100901532,3.2712560965730524,0.9585389688571683,0.0,0.645143305306119,0.7107959287498848,55.0,4.965169453162367,0.13148678134026837
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),2026,r300y_p0.1_d3h_1,26,8.17120558148784,17.566851796892312,0.722282132669785,32.06250939337894,0.8567976748868723,0.0,9.849093978007787,0.6499613150569965,55.0,17.03596696575881,0.07232081761278852
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),2026,r300y_p0.5_d3h_1,26,0.6201373214118776,1.4043287070975217,0.864517037227085,3.4145944395442345,0.9661986179141526,0.0,0.7289477938276714,0.7311205776946749,55.0,14.92705970676377,0.13339645953241008
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),2026,r300y_p0.6_d3h_1,26,0.5678158533316707,1.29786639429261,0.8712751079782591,3.31738059523835,0.9720566827009633,0.0,0.6675955418484582,0.7351729115370766,55.0,14.946128645574008,0.1361021964411825
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),2026,r300y_p0.8_d3h_1,26,0.5223228947085697,1.2133041249914784,0.877462808751285,3.1238716658142267,0.9772113469978296,0.0,0.5981127835596759,0.739708296865552,55.0,12.671504594842743,0.13775451188573307
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),2026,r500y_p0.1_d3h_1,26,8.689677839729962,18.39129728539604,0.7250407243483629,33.03029893034838,0.8556337013516653,0.0,10.437738887635145,0.6577656554464262,55.0,16.747506971801993,0.06727506890193669
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),2026,r500y_p0.3_d3h_1,26,1.0195497912560205,2.20527577631928,0.8279080864889806,4.215087862174994,0.9353862637976608,0.0,1.1791099887065046,0.7444395670556976,55.0,13.532257293954675,0.08346851943328304
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),2026,r500y_p0.4_d3h_1,26,0.8590504895214266,1.9534584171010476,0.8437255329059342,4.432982723060655,0.9501038399062369,0.0,0.9457617622116108,0.753722275622938,55.0,9.168405422462287,0.09000325728299619
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),2026,r500y_p0.9_d3h_1,26,0.5569881579937871,1.312061502426747,0.8792549344824397,3.6448703613647333,0.9774851825723736,0.0,0.674717223286946,0.7645072841140748,55.0,17.448652743682928,0.11474765036836498
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),42,r100y_p0.5_d3h_1,26,0.5296890520935642,1.3247551443402035,0.8062533557127509,3.469936106259719,0.9479358621371285,3.4615384615384617,0.5002831929785978,0.6445510862967422,55.0,-5.877842695431983,0.16170226941600874
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),42,r100y_p0.7_d3h_1,26,0.46726681998231673,1.1023064180841253,0.8232942080296941,2.8823946591892833,0.9575320611177014,0.0,0.4198263858915212,0.643062689850945,55.0,-11.300012501609089,0.18023151817874916
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),42,r100y_p0.8_d3h_1,26,0.4851683210080638,1.1343807947880968,0.8102601282579512,2.8690708432451566,0.9518065110760903,1.1538461538461537,0.38454974855222807,0.639373970419521,53.84615384615385,-26.16529404443755,0.1708861578384302
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),42,r200y_p0.5_d3h_1,26,0.5349350028929214,1.2862013254606188,0.8674962052415944,3.4325179088977977,0.9728082176083888,8.653846153846153,0.645143305306119,0.7107959287498848,55.0,17.08276308639737,0.1567002764917096
