dataset,location,model_type,model_label,event_count,mean_mae_cm_median,mean_mae_cm_q25,mean_mae_cm_q75,mean_rmse_cm_median,mean_rmse_cm_q25,mean_rmse_cm_q75,mean_csi_median,mean_csi_q25,mean_csi_q75,mean_wet_rmse_cm_median,mean_wet_rmse_cm_q25,mean_wet_rmse_cm_q75,mean_boundary_f1_median,mean_boundary_f1_q25,mean_boundary_f1_q75,peak_time_mae_min_median,peak_time_mae_min_q25,peak_time_mae_min_q75,mae_reduction_pct_median,mae_reduction_pct_q25,mae_reduction_pct_q75,csi_gain_median,csi_gain_q25,csi_gain_q75
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,12,0.7201322012869422,0.6395132971584765,1.0833066139396241,1.8901186999433786,1.7287547225129016,2.5938373298618944,0.7696191812453181,0.7313204854406216,0.791578680960441,6.077095391339846,5.223766768604811,6.8822018382308325,0.9254983943481663,0.9169383180265208,0.9334340723156285,2.846153846153846,0.34615384615384615,4.201923076923077,-6.127499870958201,-18.944131022779267,1.0500853875894118,0.06419645342043027,0.0493098780314606,0.08180398204478079
larno_ukea,ukea,convlstm,Conv-LSTM,12,0.6110660191165094,0.555364993542725,0.9536590361040856,1.8204296655650296,1.661305357618773,2.5799672399944233,0.7727227836316749,0.7219020465710926,0.7869940473396994,6.295303211935148,5.560502441950386,7.223950653330805,0.9268256434567306,0.9174940033120558,0.9377749804085755,0.0,0.0,0.2980769230769231,8.26193859487315,0.5157431078663905,13.304018444802455,0.06058755174261489,0.052358938431597495,0.07142327076717568
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,12,0.6641371783783746,0.620497482369339,0.8878450637612656,1.9691271006425657,1.8080916523259971,2.728806590244284,0.7626427969107682,0.7153164531665289,0.7816854001388094,6.240942429185225,5.876583499171954,8.04047572840686,0.9254154420869145,0.9091619470507261,0.9356187980034549,1.9807692307692308,0.6923076923076923,3.4423076923076925,1.049518901456287,-8.575084536786996,11.55670842407958,0.04731473797754151,0.03980625382365656,0.06077917529797702
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),12,0.576251453529252,0.5375490704451044,0.8391250690877848,1.4099177215332508,1.3033289095617482,1.959109020072155,0.8401790340490164,0.786630186782433,0.8633818201619514,3.9041313590490905,3.6487418715625526,4.885516834565716,0.9517522998948691,0.9405522286409521,0.971172810387138,0.8653846153846154,0.0,1.298076923076923,15.18864358424796,5.052765199739703,18.60330535630624,0.1305237519456075,0.0920175117519568,0.13922907613781535
larno_ukea,ukea,simvp_lite,SimVP Lite (adapted),12,0.5867101847719244,0.540173760485201,0.7727236649476446,1.6218382570933445,1.502176114160152,2.0525271069882303,0.8265254761139083,0.7330654912920777,0.8454853832994723,4.594669744673814,4.335667628721556,5.540809898661733,0.9462463246468247,0.9097772040838584,0.9575511187402911,2.480769230769231,0.7403846153846154,4.230769230769231,14.419487020253289,1.3672608069711956,22.1127630453819,0.09558273406824253,0.08707590616608187,0.10910816503743063
larno_ukea,ukea,urnn_lite,U-RNN Lite (adapted),12,0.6556424183872516,0.6186492618659568,0.7252663861191708,1.7665168692553976,1.6493008034896497,1.9346435241676203,0.8180215010631022,0.7159928701073268,0.8416574380239104,4.468909723326435,4.105394266476251,4.8311237999233105,0.9453886073998903,0.9009919285167601,0.9552920915973999,0.0,0.0,0.0,10.05401480729406,-11.188187830027445,14.272857323429706,0.08528875036301911,0.07273606277988993,0.09892707418339895
