dataset,location,model_type,model_label,seed_count,seeds,parameter_count,train_samples,validation_samples,test_samples,mean_mae_cm_mean,mean_mae_cm_std,mean_rmse_cm_mean,mean_rmse_cm_std,mean_csi_mean,mean_csi_std,mean_pod_mean,mean_pod_std,mean_far_mean,mean_far_std,mean_wet_mae_cm_mean,mean_wet_mae_cm_std,mean_wet_rmse_cm_mean,mean_wet_rmse_cm_std,mean_dry_prediction_cm_mean,mean_dry_prediction_cm_std,mean_boundary_f1_mean,mean_boundary_f1_std,peak_time_mae_min_mean,peak_time_mae_min_std,persistence_peak_time_mae_min_mean,persistence_peak_time_mae_min_std,mae_reduction_pct_mean,mae_reduction_pct_std,rmse_reduction_pct_mean,rmse_reduction_pct_std,csi_gain_mean,csi_gain_std,latency_ms_per_sample_mean,latency_ms_per_sample_std,peak_cuda_memory_mb_mean,peak_cuda_memory_mb_std,runtime_sec_mean,runtime_sec_std,training_time_sec_mean,training_time_sec_std,epochs_ran_mean,epochs_ran_std
larno_ukea,ukea,cnn_temporal_transformer,CNN-Temporal Transformer,5,"42,44,52,77,2026",9412,234,52,312,1.970976657979561,0.1111808822581566,7.342828753418185,0.2458832485720582,0.7565803185439098,0.012279906503505062,0.8026559273790157,0.021423088516391017,0.07907553583721855,0.020180862188664123,13.980618289642509,0.6507904821395164,22.23172459470469,0.781334964694205,0.9334290904832133,0.10521529284201275,0.9034820242092833,0.006335929901357111,3.141025641025641,2.7735009811261455,54.90384615384615,0.0,12.501112143128205,4.9357274268822895,19.565304701931492,2.69345028216626,0.06793248808999283,0.012279906503505062,3.8358994998270646,0.06163786571892264,199.37890625,0.0,36.38763823509216,6.218543795381799,31.013503789901733,6.213803956608537,9.0,1.8973665961010275
larno_ukea,ukea,convlstm,Conv-LSTM,5,"42,44,52,77,2026",22084,234,52,312,1.8827817114838825,0.06210710796796786,7.373347980984171,0.11614418490847876,0.7503994023867445,0.007830771949858619,0.7827611053699105,0.011214538779829615,0.06074143087990144,0.01313747529114873,14.2004342863769,0.28350256374253197,22.457247601116798,0.37205202303981777,0.8573563965433493,0.03983237622667144,0.9016975649570983,0.006327094114426569,0.6442307692307693,0.6078261780491965,54.90384615384615,0.0,16.416409517009228,2.7571624723219843,19.2309914757297,1.2722647412153225,0.06175157193282752,0.007830771949858619,1.6287769997143187,0.11678636240741976,23.41845703125,0.0,18.79593710899353,1.626435270294477,14.258031988143921,1.6536727461084917,6.6,0.8
larno_ukea,ukea,convlstm_attention,Conv-LSTM + Attention,5,"42,44,52,77,2026",22229,234,52,312,1.9647967422019368,0.08980172221227974,7.602020643719454,0.341659403755078,0.7413470271911645,0.01877229183509746,0.7778815138632431,0.03358174065888908,0.06630178103138658,0.024539261543179577,14.862804076188302,1.0035639929808484,23.102115189895926,1.1191928402773712,0.9310048386970221,0.1767613951313458,0.8968218935070614,0.007171381831322936,2.0833333333333335,3.9743589743589745,54.90384615384615,0.0,12.775461286433407,3.9866280452356837,16.72606911300291,3.742599883453167,0.0526991967372475,0.01877229183509746,1.6616925003472716,0.09301103386769591,35.85498046875,0.0,23.613610649108885,4.444345941323406,19.02165369987488,4.482830067258356,8.8,2.3151673805580453
larno_ukea,ukea,fno2d_history,FNO2D-History (adapted),5,"42,44,52,77,2026",199748,234,52,312,1.8891164217496785,0.07250678280578869,7.362917673275523,0.281675699394658,0.7882664456033707,0.014816158730976489,0.826777049123275,0.017478124653955433,0.06095977545348702,0.009005880496896403,13.514972713265289,0.8025687578662949,22.440986266196667,0.8918610321606617,0.77667769681852,0.09434693989570715,0.9264891357690842,0.006376435135594518,0.7980769230769231,1.403846153846154,54.90384615384615,0.0,16.135188478237083,3.2188422079486925,19.34524698278067,3.085527364795585,0.09961861514945373,0.014816158730976489,0.605901499511674,0.05291811479038688,36.3056640625,0.0,15.847406482696533,4.4154625456478485,11.789410543441772,4.347465453837378,7.6,2.8
larno_ukea,ukea,simvp_lite,SimVP Lite (adapted),5,"42,44,52,77,2026",111940,234,52,312,1.9863975089677801,0.08517671685962142,7.896910710833309,0.3528816628992721,0.7646609070163038,0.010913178695871766,0.806139629702639,0.01671241043442895,0.07095371446982794,0.009513864749641485,14.80974203896675,0.7815444973104713,24.055352402938457,1.0890567247774354,0.972647725229575,0.08570563149430337,0.9111019782908362,0.0022993230212981276,2.4166666666666665,3.010610209410146,54.90384615384615,0.0,11.816523969131818,3.7813070826300073,13.49578913627212,3.8655305720381374,0.07601307656238691,0.010913178695871766,2.812339999654796,0.0918202872858818,26.53173828125,0.0,27.580111026763916,2.292599878257905,22.071678829193115,2.2423829999219973,6.2,0.7483314773547883
larno_ukea,ukea,urnn_lite,U-RNN Lite (adapted),5,"42,44,52,77,2026",412644,234,52,312,2.0332371371377027,0.0788809359675479,7.945085635385402,0.11604159652127423,0.7594702725904054,0.011503426241625635,0.8168324683027941,0.0070670897909997565,0.09418643230163977,0.020521729533655806,14.706636366514122,0.24411790753580162,24.111153653069863,0.3051669179711033,1.0212623424136678,0.1115525479076342,0.9093997946212385,0.009893542026337276,0.09615384615384616,0.0,54.90384615384615,0.0,9.737140960761286,3.5018142616385735,12.968072161318675,1.2711409691728275,0.07082244213648851,0.011503426241625635,5.933335000590887,0.30567869886497195,30.24951171875,0.0,49.902801513671875,9.752984472561163,43.62402663230896,9.747102119679216,7.4,1.7435595774162693
